field_scale,station_m,b_perp_t,hartmann,total_pressure_drop_pa,hydraulic_pressure_drop_pa,mhd_pressure_drop_pa,curvature_pressure_drop_pa,total_pressure_gradient_pa_per_m
8.000000000000e+00,4.009695881261e+00,3.594914972782e-01,9.037476104582e+02,1.574723603224e+04,4.405920855564e+01,1.566266004616e+04,4.051677752076e+01,7.180660783646e+03
8.000000000000e+00,4.029467745095e+00,3.594914674759e-01,9.037475355363e+02,1.588921106778e+04,4.427646510027e+01,1.580396258073e+04,4.097202195052e+01,7.180659598713e+03
8.000000000000e+00,4.049239608930e+00,3.594914972782e-01,9.037476104582e+02,1.603118610332e+04,4.449372164491e+01,1.594526511530e+04,4.142726638027e+01,7.180660783646e+03
8.000000000000e+00,4.069011472764e+00,3.594914972782e-01,9.037476104582e+02,1.617316115058e+04,4.471097818955e+01,1.608656766158e+04,4.188251081003e+01,7.180660783646e+03
8.000000000000e+00,4.088783336598e+00,3.594914674759e-01,9.037475355363e+02,1.631513618612e+04,4.492823473419e+01,1.622787019615e+04,4.233775523979e+01,7.180659598713e+03
8.000000000000e+00,4.108555200433e+00,3.594915270805e-01,9.037476853801e+02,1.645711123337e+04,4.514549127883e+01,1.636917274243e+04,4.279299966955e+01,7.180661968580e+03
8.000000000000e+00,4.128327064267e+00,3.594914674759e-01,9.037475355363e+02,1.659908628063e+04,4.536274782347e+01,1.651047528871e+04,4.324824409931e+01,7.180659598713e+03
8.000000000000e+00,4.148098928101e+00,3.594914674759e-01,9.037475355363e+02,1.674106130446e+04,4.558000436810e+01,1.665177781156e+04,4.370348852906e+01,7.180659598713e+03
8.000000000000e+00,4.167870791936e+00,3.594915270805e-01,9.037476853801e+02,1.688303635171e+04,4.579726091274e+01,1.679308035784e+04,4.415873295882e+01,7.180661968580e+03
8.000000000000e+00,4.187642655770e+00,3.594914674759e-01,9.037475355363e+02,1.702501139897e+04,4.601451745738e+01,1.693438290412e+04,4.461397738858e+01,7.180659598713e+03
8.000000000000e+00,4.207414519605e+00,3.594915270805e-01,9.037476853801e+02,1.716698644622e+04,4.623177400202e+01,1.707568545040e+04,4.506922181834e+01,7.180661968580e+03
8.000000000000e+00,4.227186383439e+00,3.594914972782e-01,9.037476104582e+02,1.730896150519e+04,4.644903054666e+01,1.721698800840e+04,4.552446624809e+01,7.180660783646e+03
8.000000000000e+00,4.246958247273e+00,3.594914972782e-01,9.037476104582e+02,1.745093655245e+04,4.666628709130e+01,1.735829055468e+04,4.597971067785e+01,7.180660783646e+03
8.000000000000e+00,4.266730111108e+00,3.594914674759e-01,9.037475355363e+02,1.759291158799e+04,4.688354363593e+01,1.749959308924e+04,4.643495510761e+01,7.180659598713e+03
8.000000000000e+00,4.286501974942e+00,3.594914972782e-01,9.037476104582e+02,1.773488662353e+04,4.710080018057e+01,1.764089562381e+04,4.689019953737e+01,7.180660783646e+03
8.000000000000e+00,4.306273838777e+00,3.594915270805e-01,9.037476853801e+02,1.787686168250e+04,4.731805672521e+01,1.778219818181e+04,4.734544396712e+01,7.180661968580e+03
8.000000000000e+00,4.326045702611e+00,3.594914376736e-01,9.037474606144e+02,1.801883671804e+04,4.753531326985e+01,1.792350071637e+04,4.780068839688e+01,7.180658413780e+03
8.000000000000e+00,4.345817566445e+00,3.594915270805e-01,9.037476853801e+02,1.816081175358e+04,4.775256981449e+01,1.806480325094e+04,4.825593282664e+01,7.180661968580e+03
8.000000000000e+00,4.365589430280e+00,3.594914674759e-01,9.037475355363e+02,1.830278680084e+04,4.796982635913e+01,1.820610579722e+04,4.871117725640e+01,7.180659598713e+03
8.000000000000e+00,4.385361294114e+00,3.594914376736e-01,9.037474606144e+02,1.844476181295e+04,4.818708290376e+01,1.834740830836e+04,4.916642168615e+01,7.180658413780e+03
8.000000000000e+00,4.405133157949e+00,3.594914972782e-01,9.037476104582e+02,1.858673683677e+04,4.840433944840e+01,1.848871083121e+04,4.962166611591e+01,7.180660783646e+03
8.000000000000e+00,4.424905021783e+00,3.594914674759e-01,9.037475355363e+02,1.872871187232e+04,4.862159599304e+01,1.863001336578e+04,5.007691054567e+01,7.180659598713e+03
8.000000000000e+00,4.444676885617e+00,3.594914972782e-01,9.037476104582e+02,1.887068690786e+04,4.883885253768e+01,1.877131590034e+04,5.053215497543e+01,7.180660783646e+03
8.000000000000e+00,4.464448749452e+00,3.594914674759e-01,9.037475355363e+02,1.901266194340e+04,4.905610908232e+01,1.891261843491e+04,5.098739940519e+01,7.180659598713e+03
8.000000000000e+00,4.484220613286e+00,3.594914972782e-01,9.037476104582e+02,1.915463697894e+04,4.927336562696e+01,1.905392096948e+04,5.144264383494e+01,7.180660783646e+03
8.000000000000e+00,4.503992477120e+00,3.594914972782e-01,9.037476104582e+02,1.929661202619e+04,4.949062217159e+01,1.919522351576e+04,5.189788826470e+01,7.180660783646e+03
8.000000000000e+00,4.523764340955e+00,3.594914972782e-01,9.037476104582e+02,1.943858707345e+04,4.970787871623e+01,1.933652606204e+04,5.235313269446e+01,7.180660783646e+03
8.000000000000e+00,4.543536204789e+00,3.594914972782e-01,9.037476104582e+02,1.958056212070e+04,4.992513526087e+01,1.947782860832e+04,5.280837712422e+01,7.180660783646e+03
8.000000000000e+00,4.563308068624e+00,3.594914972782e-01,9.037476104582e+02,1.972253716796e+04,5.014239180551e+01,1.961913115460e+04,5.326362155397e+01,7.180660783646e+03
8.000000000000e+00,4.583079932458e+00,3.594914674759e-01,9.037475355363e+02,1.986451220350e+04,5.035964835015e+01,1.976043368917e+04,5.371886598373e+01,7.180659598713e+03
8.000000000000e+00,4.602851796292e+00,3.594914674759e-01,9.037475355363e+02,2.000648722733e+04,5.057690489479e+01,1.990173621202e+04,5.417411041349e+01,7.180659598713e+03
8.000000000000e+00,4.622623660127e+00,3.594914674759e-01,9.037475355363e+02,2.014846225115e+04,5.079416143942e+01,2.004303873487e+04,5.462935484325e+01,7.180659598713e+03
8.000000000000e+00,4.642395523961e+00,3.594914972782e-01,9.037476104582e+02,2.029043728670e+04,5.101141798406e+01,2.018434126944e+04,5.508459927300e+01,7.180660783646e+03
8.000000000000e+00,4.662167387796e+00,3.594914972782e-01,9.037476104582e+02,2.043241233395e+04,5.122867452870e+01,2.032564381572e+04,5.553984370276e+01,7.180660783646e+03
8.000000000000e+00,4.681939251630e+00,3.594914376736e-01,9.037474606144e+02,2.057438735778e+04,5.144593107334e+01,2.046694633857e+04,5.599508813252e+01,7.180658413780e+03
8.000000000000e+00,4.701711115464e+00,3.594914674759e-01,9.037475355363e+02,2.071636236989e+04,5.166318761798e+01,2.060824884971e+04,5.645033256228e+01,7.180659598713e+03
8.000000000000e+00,4.721482979299e+00,3.594914972782e-01,9.037476104582e+02,2.085833740543e+04,5.188044416261e+01,2.074955138428e+04,5.690557699204e+01,7.180660783646e+03
8.000000000000e+00,4.741254843133e+00,3.594914376736e-01,9.037474606144e+02,2.100031242926e+04,5.209770070725e+01,2.089085390713e+04,5.736082142179e+01,7.180658413780e+03
8.000000000000e+00,4.761026706968e+00,3.594914972782e-01,9.037476104582e+02,2.114228745309e+04,5.231495725189e+01,2.103215642998e+04,5.781606585155e+01,7.180660783646e+03
8.000000000000e+00,4.780798570802e+00,3.594914376736e-01,9.037474606144e+02,2.128426247691e+04,5.253221379653e+01,2.117345895283e+04,5.827131028131e+01,7.180658413780e+03
8.000000000000e+00,4.800570434636e+00,3.594914674759e-01,9.037475355363e+02,2.142623748902e+04,5.274947034117e+01,2.131476146397e+04,5.872655471107e+01,7.180659598713e+03
8.000000000000e+00,4.820342298471e+00,3.594914674759e-01,9.037475355363e+02,2.156821251285e+04,5.296672688581e+01,2.145606398683e+04,5.918179914082e+01,7.180659598713e+03
8.000000000000e+00,4.840114162305e+00,3.594915270805e-01,9.037476853801e+02,2.171018756011e+04,5.318398343044e+01,2.159736653311e+04,5.963704357058e+01,7.180661968580e+03
8.000000000000e+00,4.859886026140e+00,3.594914376736e-01,9.037474606144e+02,2.185216259565e+04,5.340123997508e+01,2.173866906767e+04,6.009228800034e+01,7.180658413780e+03
8.000000000000e+00,4.879657889974e+00,3.594914972782e-01,9.037476104582e+02,2.199413761947e+04,5.361849651972e+01,2.187997159052e+04,6.054753243010e+01,7.180660783646e+03
8.000000000000e+00,4.899429753808e+00,3.594914972782e-01,9.037476104582e+02,2.213611266673e+04,5.383575306436e+01,2.202127413681e+04,6.100277685985e+01,7.180660783646e+03
8.000000000000e+00,4.919201617643e+00,3.594914674759e-01,9.037475355363e+02,2.227808770227e+04,5.405300960900e+01,2.216257667137e+04,6.145802128961e+01,7.180659598713e+03
8.000000000000e+00,4.938973481477e+00,3.594914376736e-01,9.037474606144e+02,2.242006271438e+04,5.427026615364e+01,2.230387918251e+04,6.191326571937e+01,7.180658413780e+03
8.000000000000e+00,4.958745345311e+00,3.594914674759e-01,9.037475355363e+02,2.256203772650e+04,5.448752269827e+01,2.244518169365e+04,6.236851014913e+01,7.180659598713e+03
8.000000000000e+00,4.978517209146e+00,3.594914674759e-01,9.037475355363e+02,2.270401275032e+04,5.470477924291e+01,2.258648421650e+04,6.282375457888e+01,7.180659598713e+03
8.000000000000e+00,4.998289072980e+00,3.594915270805e-01,9.037476853801e+02,2.284598779758e+04,5.492203578755e+01,2.272778676278e+04,6.327899900864e+01,7.180661968580e+03
8.000000000000e+00,5.018060936815e+00,3.594914674759e-01,9.037475355363e+02,2.298796284483e+04,5.513929233219e+01,2.286908930906e+04,6.373424343840e+01,7.180659598713e+03
8.000000000000e+00,5.037832800649e+00,3.594915270805e-01,9.037476853801e+02,2.312993789209e+04,5.535654887683e+01,2.301039185534e+04,6.418948786816e+01,7.180661968580e+03
8.000000000000e+00,5.057604664483e+00,3.594914674759e-01,9.037475355363e+02,2.327189107914e+04,5.557380542147e+01,2.315169440162e+04,6.462287209510e+01,7.178448355201e+03
8.000000000000e+00,5.077376528318e+00,3.594915270805e-01,9.037476853801e+02,2.341370410243e+04,5.579106196610e+01,2.329299694791e+04,6.491609255343e+01,7.166483864806e+03
8.000000000000e+00,5.109066669163e+00,3.587056398392e-01,9.017719954907e+02,2.364019810810e+04,5.613927853065e+01,2.351898069454e+04,6.507813502766e+01,7.127804493546e+03
8.000000000000e+00,5.140756810008e+00,3.563582599163e-01,8.958707738702e+02,2.386458659203e+04,5.648749509520e+01,2.374299909693e+04,6.510000000000e+01,7.033602047553e+03
8.000000000000e+00,5.172446950853e+00,3.524797558784e-01,8.861203659109e+02,2.408507346621e+04,5.683571165974e+01,2.396313775455e+04,6.510000000000e+01,6.881569567366e+03
8.000000000000e+00,5.204137091698e+00,3.471199572086e-01,8.726460409907e+02,2.429986575450e+04,5.718392822429e+01,2.417758182627e+04,6.510000000000e+01,6.674210404644e+03
8.000000000000e+00,5.235827232543e+00,3.403469324112e-01,8.556189206760e+02,2.450729248243e+04,5.753214478884e+01,2.438466033765e+04,6.510000000000e+01,6.416720869562e+03
8.000000000000e+00,5.267517373388e+00,3.322452008724e-01,8.352514834093e+02,2.470586453925e+04,5.788036135339e+01,2.458288417790e+04,6.510000000000e+01,6.115382271850e+03
8.000000000000e+00,5.299207514233e+00,3.229138851166e-01,8.117929193525e+02,2.489430502127e+04,5.822857791793e+01,2.477097644335e+04,6.510000000000e+01,5.777305926368e+03
8.000000000000e+00,5.330897655078e+00,3.124642670155e-01,7.855229867933e+02,2.507157095069e+04,5.857679448248e+01,2.494789415620e+04,6.510000000000e+01,5.410143841479e+03
8.000000000000e+00,5.362587795923e+00,3.010174036026e-01,7.567460183951e+02,2.523686588082e+04,5.892501104703e+01,2.511284086977e+04,6.510000000000e+01,5.021802860270e+03
8.000000000000e+00,5.394277936769e+00,2.887014448643e-01,7.257841782277e+02,2.538964348606e+04,5.927322761157e+01,2.526527025844e+04,6.510000000000e+01,4.620161559097e+03
8.000000000000e+00,5.425968077614e+00,2.756490111351e-01,6.929708686426e+02,2.552960260003e+04,5.962144417612e+01,2.540488115586e+04,6.510000000000e+01,4.212813634037e+03
8.000000000000e+00,5.457658218459e+00,2.619946599007e-01,6.586443619132e+02,2.565667468164e+04,5.996966074067e+01,2.553160502090e+04,6.510000000000e+01,3.806846627598e+03
8.000000000000e+00,5.489348359304e+00,2.478724122047e-01,6.231415817192e+02,2.577100490318e+04,6.031787730521e+01,2.564558702588e+04,6.510000000000e+01,3.408660687238e+03
8.000000000000e+00,5.521038500149e+00,2.334135323763e-01,5.867925214666e+02,2.587292826572e+04,6.066609386976e+01,2.574716217185e+04,6.510000000000e+01,3.023835970578e+03
8.000000000000e+00,5.552728640994e+00,2.187444418669e-01,5.499149997565e+02,2.596294222639e+04,6.101431043431e+01,2.583682791596e+04,6.510000000000e+01,2.657045103023e+03
8.000000000000e+00,5.584418781839e+00,2.039851546288e-01,5.128107269864e+02,2.604167738170e+04,6.136252699885e+01,2.591521485470e+04,6.510000000000e+01,2.312018032131e+03
8.000000000000e+00,5.616108922684e+00,1.892476379871e-01,4.757611846473e+02,2.610986755124e+04,6.171074356340e+01,2.598305680768e+04,6.510000000000e+01,1.991539334297e+03
8.000000000000e+00,5.647799063529e+00,1.746349483728e-01,4.390254525889e+02,2.616832051985e+04,6.205896012795e+01,2.604116155972e+04,6.510000000000e+01,1.697492462331e+03
8.000000000000e+00,5.679489204374e+00,1.602402329445e-01,4.028376991369e+02,2.621789047557e+04,6.240717669249e+01,2.609038329887e+04,6.510000000000e+01,1.430922520800e+03
8.000000000000e+00,5.711179345219e+00,1.461462676525e-01,3.674060198039e+02,2.625945286444e+04,6.275539325704e+01,2.613159747119e+04,6.510000000000e+01,1.192126021794e+03
8.000000000000e+00,5.742869486064e+00,1.324253529310e-01,3.329121750629e+02,2.629388232018e+04,6.310360982159e+01,2.616567871036e+04,6.510000000000e+01,9.807551848174e+02
8.000000000000e+00,5.774559626909e+00,1.191391274333e-01,2.995111220853e+02,2.632203392143e+04,6.345182638614e+01,2.619348209504e+04,6.510000000000e+01,7.959236493598e+02
8.000000000000e+00,5.806249767754e+00,1.063388809562e-01,2.673318014211e+02,2.634472789475e+04,6.380004295068e+01,2.621582785180e+04,6.510000000000e+01,6.363182225944e+02
8.000000000000e+00,5.837939908599e+00,9.406603872776e-02,2.364783544788e+02,2.636273778201e+04,6.414825951523e+01,2.623348952250e+04,6.510000000000e+01,5.003057733468e+02
8.000000000000e+00,5.869630049445e+00,8.235255628824e-02,2.070311162409e+02,2.637678182912e+04,6.449647607978e+01,2.624718535304e+04,6.510000000000e+01,3.860296442025e+02
8.000000000000e+00,5.901320190290e+00,7.122163474560e-02,1.790484133883e+02,2.638751731175e+04,6.484469264432e+01,2.625757261910e+04,6.510000000000e+01,2.914985925956e+02
8.000000000000e+00,5.933010331135e+00,6.068852916360e-02,1.525685965568e+02,2.639553748516e+04,6.519290920887e+01,2.626524457595e+04,6.510000000000e+01,2.146634628818e+02
8.000000000000e+00,5.964700471980e+00,5.076117813587e-02,1.276116230611e+02,2.640137073669e+04,6.554112577342e+01,2.627072961092e+04,6.510000000000e+01,1.534795226254e+02
8.000000000000e+00,5.996390612825e+00,4.144110530615e-02,1.041813232823e+02,2.640548154985e+04,6.588934233796e+01,2.627449220751e+04,6.510000000000e+01,1.059584632054e+02
8.000000000000e+00,6.028080753670e+00,3.272423148155e-02,8.226744228848e+01,2.640827291309e+04,6.623755890251e+01,2.627693535419e+04,6.510000000000e+01,7.020757267894e+01
8.000000000000e+00,6.059770894515e+00,2.460156939924e-02,6.184738645119e+01,2.641008979376e+04,6.658577546706e+01,2.627840401830e+04,6.510000000000e+01,4.445778524280e+01
8.000000000000e+00,6.091461035360e+00,1.706004515290e-02,4.288828847964e+01,2.641122336196e+04,6.693399203160e+01,2.627918936993e+04,6.510000000000e+01,2.708296342416e+01
8.000000000000e+00,6.123151176205e+00,1.008315756917e-02,2.534866506720e+01,2.641191568831e+04,6.728220859615e+01,2.627953347972e+04,6.510000000000e+01,1.661052182895e+01
8.000000000000e+00,6.154841317050e+00,3.651731414720e-03,9.180310424796e+00,2.641236467617e+04,6.763042516070e+01,2.627963425101e+04,6.510000000000e+01,1.172560051851e+01
8.000000000000e+00,6.186531457895e+00,2.255634870380e-03,5.670578134967e+00,2.641272903559e+04,6.797864172525e+01,2.627965039386e+04,6.510000000000e+01,1.126952739129e+01
8.000000000000e+00,6.218221598740e+00,7.661926094443e-03,1.926178352419e+01,2.641313314965e+04,6.832685828979e+01,2.627970629136e+04,6.510000000000e+01,1.423455981259e+01
8.000000000000e+00,6.249911739585e+00,1.259125582874e-02,3.165392632105e+01,2.641367172317e+04,6.867507485434e+01,2.627989664832e+04,6.510000000000e+01,1.975541384889e+01
8.000000000000e+00,6.281601880430e+00,1.706844940782e-02,4.290941644887e+01,2.641441413189e+04,6.902329141889e+01,2.628029084047e+04,6.510000000000e+01,2.709882482277e+01
8.000000000000e+00,6.313292021276e+00,2.111868374050e-02,5.309154767498e+01,2.641540842155e+04,6.937150798343e+01,2.628093691357e+04,6.510000000000e+01,3.565190095002e+01
8.000000000000e+00,6.344982162121e+00,2.476712688804e-02,6.226359152427e+01,2.641668492693e+04,6.971972454798e+01,2.628186520239e+04,6.510000000000e+01,4.490977190606e+01
8.000000000000e+00,6.376672302966e+00,2.803875878453e-02,7.048834657729e+01,2.641825950308e+04,7.006794111253e+01,2.628309156197e+04,6.510000000000e+01,5.446347842592e+01
8.000000000000e+00,6.408362443811e+00,3.095809742808e-02,7.782745012550e+01,2.642013637347e+04,7.041615767707e+01,2.628462021579e+04,6.510000000000e+01,6.398789708700e+01
8.000000000000e+00,6.440052584656e+00,3.354903310537e-02,8.434096141834e+01,2.642231060701e+04,7.076437424162e+01,2.628644623277e+04,6.510000000000e+01,7.323039766142e+01
8.000000000000e+00,6.471742725501e+00,3.583468869328e-02,9.008701046692e+01,2.642477024795e+04,7.111259080617e+01,2.628855765715e+04,6.510000000000e+01,8.200027487800e+01
8.000000000000e+00,6.503432866346e+00,3.783732652664e-02,9.512156391314e+01,2.642749812611e+04,7.146080737071e+01,2.629093731874e+04,6.510000000000e+01,9.015914645913e+01
8.000000000000e+00,6.535123007191e+00,3.957823663950e-02,9.949814407270e+01,2.643047337510e+04,7.180902393526e+01,2.629356435116e+04,6.510000000000e+01,9.761212304464e+01
8.000000000000e+00,6.566813148036e+00,4.107772186399e-02,1.032677914741e+02,2.643367269069e+04,7.215724049981e+01,2.629641545019e+04,6.510000000000e+01,1.043002387624e+02
8.000000000000e+00,6.598503288881e+00,4.235503450036e-02,1.064789056498e+02,2.643707135978e+04,7.250545706435e+01,2.629946590272e+04,6.510000000000e+01,1.101935439462e+02
8.000000000000e+00,6.630193429726e+00,4.342838004231e-02,1.091772545011e+02,2.644064408802e+04,7.285367362890e+01,2.630269041439e+04,6.510000000000e+01,1.152853050263e+02
8.000000000000e+00,6.661883570571e+00,4.431489855051e-02,1.114059274724e+02,2.644436565422e+04,7.320189019345e+01,2.630606376403e+04,6.510000000000e+01,1.195868730628e+02
8.000000000000e+00,6.693573711416e+00,4.503069445491e-02,1.132054104729e+02,2.644821141695e+04,7.355010675800e+01,2.630956131019e+04,6.510000000000e+01,1.231234855509e+02
8.000000000000e+00,6.725263852261e+00,4.559082537889e-02,1.146135577808e+02,2.645215769503e+04,7.389832332254e+01,2.631315937171e+04,6.510000000000e+01,1.259305088856e+02
8.000000000000e+00,6.756953993107e+00,4.600936919451e-02,1.156657606175e+02,2.645618204420e+04,7.424653988709e+01,2.631683550431e+04,6.510000000000e+01,1.280506387162e+02
8.000000000000e+00,6.788644133952e+00,4.629943147302e-02,1.163949658785e+02,2.646026344836e+04,7.459475645164e+01,2.632056869191e+04,6.510000000000e+01,1.295313128642e+02
8.000000000000e+00,6.820334274797e+00,4.647319391370e-02,1.168317978808e+02,2.646438243912e+04,7.494297301618e+01,2.632433946611e+04,6.510000000000e+01,1.304227708634e+02
